_id,Year,County,Hospital,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
3412,2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,Bladder,18,,-117.16498,32.75387
3413,2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,Rectum,39,,-117.16498,32.75387
3414,2014,San Diego,Sharp Chula Vista Medical Center,Stomach,4,,-117.02488,32.61909
3415,2014,San Diego,Sharp Chula Vista Medical Center,Rectum,10,,-117.02488,32.61909
3416,2014,San Diego,Sharp Chula Vista Medical Center,Prostate,2,,-117.02488,32.61909
3417,2014,San Diego,Sharp Chula Vista Medical Center,Lung,12,,-117.02488,32.61909
3418,2014,San Diego,Sharp Chula Vista Medical Center,Esophagus,2,,-117.02488,32.61909
3419,2014,San Diego,Sharp Chula Vista Medical Center,Colon,32,,-117.02488,32.61909
3420,2014,San Diego,Sharp Chula Vista Medical Center,Breast,158,,-117.02488,32.61909
3421,2014,San Diego,Sharp Chula Vista Medical Center,Brain,13,,-117.02488,32.61909
3422,2014,San Diego,Pomerado Hospital,Rectum,1,,-117.05784,32.99563
3423,2014,San Diego,Pomerado Hospital,Colon,9,,-117.05784,32.99563
3424,2014,San Diego,Pomerado Hospital,Breast,60,,-117.05784,32.99563
3425,2014,San Diego,Scripps Green Hospital,Stomach,2,,-117.2419,32.89654
3426,2014,San Diego,Scripps Green Hospital,Rectum,11,,-117.2419,32.89654
3427,2014,San Diego,Scripps Green Hospital,Prostate,31,,-117.2419,32.89654
3428,2014,San Diego,Scripps Green Hospital,Pancreas,3,,-117.2419,32.89654
3429,2014,San Diego,Scripps Green Hospital,Lung,26,,-117.2419,32.89654
3430,2014,San Diego,Scripps Green Hospital,Liver,10,,-117.2419,32.89654
3431,2014,San Diego,Scripps Green Hospital,Esophagus,1,,-117.2419,32.89654
3432,2014,San Diego,Scripps Green Hospital,Colon,57,,-117.2419,32.89654
3433,2014,San Diego,Scripps Green Hospital,Breast,319,,-117.2419,32.89654
3434,2014,San Diego,Scripps Green Hospital,Brain,8,,-117.2419,32.89654
3435,2014,San Diego,Scripps Memorial Hospital – Encinitas,Stomach,1,,-117.28495,33.0363
3436,2014,San Diego,Scripps Memorial Hospital – Encinitas,Rectum,3,,-117.28495,33.0363
3437,2014,San Diego,Scripps Memorial Hospital – Encinitas,Prostate,1,,-117.28495,33.0363
3438,2014,San Diego,Scripps Memorial Hospital – Encinitas,Pancreas,1,,-117.28495,33.0363
3439,2014,San Diego,Scripps Memorial Hospital – Encinitas,Liver,1,,-117.28495,33.0363
3440,2014,San Diego,Scripps Memorial Hospital – Encinitas,Colon,32,,-117.28495,33.0363
3441,2014,San Diego,Scripps Memorial Hospital – Encinitas,Breast,114,,-117.28495,33.0363
3442,2014,San Diego,Scripps Memorial Hospital – Encinitas,Brain,8,,-117.28495,33.0363
3443,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Lung,40,,-122.44289,37.78274
3444,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Stomach,6,,-122.44289,37.78274
3445,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Rectum,30,,-122.44289,37.78274
3446,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Prostate,30,,-122.44289,37.78274
3447,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Pancreas,31,,-122.44289,37.78274
3448,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Liver,33,,-122.44289,37.78274
3449,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Esophagus,4,,-122.44289,37.78274
3450,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Colon,36,,-122.44289,37.78274
3451,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Breast,177,,-122.44289,37.78274
3452,2014,San Francisco,Kaiser Foundation Hospital – San Francisco,Bladder,4,,-122.44289,37.78274
3453,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Stomach,11,,-122.43102,37.79149
3454,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Rectum,41,,-122.43102,37.79149
3455,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Prostate,4,,-122.43102,37.79149
3456,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Pancreas,57,,-122.43102,37.79149
3457,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Lung,28,,-122.43102,37.79149
3458,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Liver,32,,-122.43102,37.79149
3459,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Esophagus,8,,-122.43102,37.79149
3460,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Colon,64,,-122.43102,37.79149
3461,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Breast,289,,-122.43102,37.79149
3462,2014,San Francisco,California Pacific Medical Center – Pacific Campus,Brain,9,,-122.43102,37.79149
3463,2014,San Francisco,California Pacific Medical Center – Davies Campus,Colon,2,,-122.43465,37.7691
3464,2014,San Francisco,California Pacific Medical Center – Davies Campus,Breast,51,,-122.43465,37.7691
3465,2014,San Francisco,California Pacific Medical Center – Davies Campus,Brain,16,,-122.43465,37.7691
3466,2014,San Francisco,San Francisco General Hospital,Stomach,3,,-122.40637,37.75657
3467,2014,San Francisco,San Francisco General Hospital,Rectum,9,,-122.40637,37.75657
3468,2014,San Francisco,San Francisco General Hospital,Prostate,6,,-122.40637,37.75657
3469,2014,San Francisco,San Francisco General Hospital,Pancreas,3,,-122.40637,37.75657
3470,2014,San Francisco,San Francisco General Hospital,Lung,10,,-122.40637,37.75657
3471,2014,San Francisco,San Francisco General Hospital,Esophagus,1,,-122.40637,37.75657
3472,2014,San Francisco,San Francisco General Hospital,Colon,25,,-122.40637,37.75657
3473,2014,San Francisco,San Francisco General Hospital,Breast,53,,-122.40637,37.75657
3474,2014,San Francisco,San Francisco General Hospital,Brain,5,,-122.40637,37.75657
3475,2014,San Francisco,San Francisco General Hospital,Bladder,1,,-122.40637,37.75657
3476,2014,San Francisco,Saint Francis Memorial Hospital,Stomach,3,,-122.41695,37.78917
3477,2014,San Francisco,Saint Francis Memorial Hospital,Lung,8,,-122.41695,37.78917
3478,2014,San Francisco,Saint Francis Memorial Hospital,Colon,7,,-122.41695,37.78917
3479,2014,San Francisco,Saint Francis Memorial Hospital,Breast,4,,-122.41695,37.78917
3480,2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,Stomach,1,,-122.42052,37.74799
3481,2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,Rectum,1,,-122.42052,37.74799
3482,2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,Colon,8,,-122.42052,37.74799
3483,2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,Breast,4,,-122.42052,37.74799
3484,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Stomach,1,,-122.45441,37.77408
3485,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Pancreas,1,,-122.45441,37.77408
3486,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Lung,7,,-122.45441,37.77408
3487,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Colon,9,,-122.45441,37.77408
3488,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Breast,52,,-122.45441,37.77408
3489,2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",Bladder,1,,-122.45441,37.77408
3490,2014,San Francisco,UC San Francisco Medical Center,Stomach,35,,-122.4576564,37.7635148
3491,2014,San Francisco,UC San Francisco Medical Center,Rectum,57,,-122.4576564,37.7635148
3492,2014,San Francisco,UC San Francisco Medical Center,Prostate,237,,-122.4576564,37.7635148
3493,2014,San Francisco,UC San Francisco Medical Center,Pancreas,32,,-122.4576564,37.7635148
3494,2014,San Francisco,UC San Francisco Medical Center,Lung,70,,-122.4576564,37.7635148
3495,2014,San Francisco,UC San Francisco Medical Center,Liver,105,,-122.4576564,37.7635148
3496,2014,San Francisco,UC San Francisco Medical Center,Esophagus,15,,-122.4576564,37.7635148
3497,2014,San Francisco,UC San Francisco Medical Center,Colon,60,,-122.4576564,37.7635148
3498,2014,San Francisco,UC San Francisco Medical Center,Breast,379,,-122.4576564,37.7635148
3499,2014,San Francisco,UC San Francisco Medical Center,Brain,321,,-122.4576564,37.7635148
3500,2014,San Francisco,UC San Francisco Medical Center,Bladder,49,,-122.4576564,37.7635148
3501,2014,San Francisco,Chinese Hospital,Stomach,8,,-122.40926,37.79565
3502,2014,San Francisco,Chinese Hospital,Rectum,6,,-122.40926,37.79565
3503,2014,San Francisco,Chinese Hospital,Prostate,1,,-122.40926,37.79565
3504,2014,San Francisco,Chinese Hospital,Pancreas,1,,-122.40926,37.79565
3505,2014,San Francisco,Chinese Hospital,Liver,2,,-122.40926,37.79565
3506,2014,San Francisco,Chinese Hospital,Colon,24,,-122.40926,37.79565
3507,2014,San Francisco,Chinese Hospital,Breast,23,,-122.40926,37.79565
3508,2014,San Francisco,Chinese Hospital,Bladder,1,,-122.40926,37.79565
3509,2014,San Joaquin,Dameron Hospital,Stomach,1,,-121.30061,37.9613
3510,2014,San Joaquin,Dameron Hospital,Rectum,2,,-121.30061,37.9613
3511,2014,San Joaquin,Dameron Hospital,Lung,3,,-121.30061,37.9613
3512,2014,San Joaquin,Dameron Hospital,Colon,8,,-121.30061,37.9613
3513,2014,San Joaquin,Dameron Hospital,Breast,6,,-121.30061,37.9613
3514,2014,San Joaquin,Lodi Memorial Hospital,Rectum,3,,-121.2859,38.12146
3515,2014,San Joaquin,Lodi Memorial Hospital,Lung,1,,-121.2859,38.12146
3516,2014,San Joaquin,Lodi Memorial Hospital,Colon,10,,-121.2859,38.12146
3517,2014,San Joaquin,Lodi Memorial Hospital,Breast,33,,-121.2859,38.12146
3518,2014,San Joaquin,Lodi Memorial Hospital,Bladder,2,,-121.2859,38.12146
3519,2014,San Joaquin,Lodi Memorial Hospital,Prostate,9,,-121.2859,38.12146
3520,2014,San Joaquin,San Joaquin General Hospital,Stomach,5,,-121.28918,37.88594
3521,2014,San Joaquin,San Joaquin General Hospital,Rectum,6,,-121.28918,37.88594
3522,2014,San Joaquin,San Joaquin General Hospital,Lung,2,,-121.28918,37.88594
3523,2014,San Joaquin,San Joaquin General Hospital,Breast,26,,-121.28918,37.88594
3524,2014,San Joaquin,San Joaquin General Hospital,Colon,15,,-121.28918,37.88594
3525,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Stomach,5,,-121.2891,37.97075
3526,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Rectum,8,,-121.2891,37.97075
3527,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Pancreas,3,,-121.2891,37.97075
3528,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Lung,33,,-121.2891,37.97075
3529,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Liver,7,,-121.2891,37.97075
3530,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Esophagus,1,,-121.2891,37.97075
3531,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Colon,44,,-121.2891,37.97075
3532,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Breast,90,,-121.2891,37.97075
3533,2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,Brain,9,,-121.2891,37.97075
3534,2014,San Joaquin,Sutter Tracy Community Hospital,Colon,4,,-121.43482,37.74366
3535,2014,San Joaquin,Sutter Tracy Community Hospital,Breast,28,,-121.43482,37.74366
3536,2014,San Joaquin,Doctors Hospital of Manteca,Rectum,3,,-121.19818,37.80118
3537,2014,San Joaquin,Doctors Hospital of Manteca,Colon,17,,-121.19818,37.80118
3538,2014,San Joaquin,Doctors Hospital of Manteca,Breast,43,,-121.19818,37.80118
3539,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Stomach,4,,-121.24612,37.79751
3540,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Rectum,21,,-121.24612,37.79751
3541,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Prostate,2,,-121.24612,37.79751
3542,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Lung,51,,-121.24612,37.79751
3543,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Esophagus,6,,-121.24612,37.79751
3544,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Colon,49,,-121.24612,37.79751
3545,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Breast,159,,-121.24612,37.79751
3546,2014,San Joaquin,Kaiser Foundation Hospital – Manteca,Bladder,3,,-121.24612,37.79751
3547,2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Stomach,2,,-120.59147,35.11369
3548,2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Pancreas,1,,-120.59147,35.11369
3549,2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Lung,2,,-120.59147,35.11369
3550,2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Esophagus,1,,-120.59147,35.11369
3551,2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,Colon,12,,-120.59147,35.11369
3552,2014,San Luis Obispo,French Hospital Medical Center,Rectum,1,,-120.64977,35.27801
3553,2014,San Luis Obispo,French Hospital Medical Center,Prostate,19,,-120.64977,35.27801
3554,2014,San Luis Obispo,French Hospital Medical Center,Lung,7,,-120.64977,35.27801
3555,2014,San Luis Obispo,French Hospital Medical Center,Colon,9,,-120.64977,35.27801
3556,2014,San Luis Obispo,French Hospital Medical Center,Breast,9,,-120.64977,35.27801
3557,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Stomach,1,,-120.66576,35.29105
3558,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Rectum,1,,-120.66576,35.29105
3559,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Prostate,19,,-120.66576,35.29105
3560,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Pancreas,1,,-120.66576,35.29105
3561,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Lung,7,,-120.66576,35.29105
3562,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Colon,11,,-120.66576,35.29105
3563,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Breast,25,,-120.66576,35.29105
3564,2014,San Luis Obispo,Sierra Vista Regional Medical Center,Brain,22,,-120.66576,35.29105
3565,2014,San Luis Obispo,Twin Cities Community Hospital,Rectum,4,,-120.71967,35.5543
3566,2014,San Luis Obispo,Twin Cities Community Hospital,Prostate,11,,-120.71967,35.5543
3567,2014,San Luis Obispo,Twin Cities Community Hospital,Colon,11,,-120.71967,35.5543
3568,2014,San Luis Obispo,Twin Cities Community Hospital,Breast,58,,-120.71967,35.5543
3569,2014,San Mateo,San Mateo Medical Center,Stomach,2,,-122.29951,37.53017
3570,2014,San Mateo,San Mateo Medical Center,Rectum,2,,-122.29951,37.53017
3571,2014,San Mateo,San Mateo Medical Center,Lung,1,,-122.29951,37.53017
3572,2014,San Mateo,San Mateo Medical Center,Esophagus,1,,-122.29951,37.53017
3573,2014,San Mateo,San Mateo Medical Center,Colon,9,,-122.29951,37.53017
3574,2014,San Mateo,San Mateo Medical Center,Breast,70,,-122.29951,37.53017
3575,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Stomach,5,,-122.2232,37.48948
3576,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Rectum,2,,-122.2232,37.48948
3577,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Lung,7,,-122.2232,37.48948
3578,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Esophagus,1,,-122.2232,37.48948
3579,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Colon,23,,-122.2232,37.48948
3580,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Breast,100,,-122.2232,37.48948
3581,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Brain,156,,-122.2232,37.48948
3582,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Bladder,1,,-122.2232,37.48948
3583,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Stomach,6,,-122.43837,37.65806
3584,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Rectum,5,,-122.43837,37.65806
3585,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Pancreas,4,,-122.43837,37.65806
3586,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Lung,18,,-122.43837,37.65806
3587,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Liver,1,,-122.43837,37.65806
3588,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Colon,34,,-122.43837,37.65806
3589,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Breast,100,,-122.43837,37.65806
3590,2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,Bladder,3,,-122.43837,37.65806
3591,2014,San Mateo,Seton Medical Center,Stomach,1,,-122.47283,37.68172
3592,2014,San Mateo,Seton Medical Center,Rectum,3,,-122.47283,37.68172
3593,2014,San Mateo,Seton Medical Center,Colon,12,,-122.47283,37.68172
3594,2014,San Mateo,Seton Medical Center,Breast,45,,-122.47283,37.68172
3595,2014,San Mateo,Seton Medical Center,Brain,1,,-122.47283,37.68172
3596,2014,San Mateo,Seton Medical Center,Lung,1,,-122.47283,37.68172
3597,2014,San Mateo,Seton Medical Center,Bladder,2,,-122.47283,37.68172
3598,2014,San Mateo,Peninsula Medical Center,Stomach,2,,-122.3832465,37.5944692
3599,2014,San Mateo,Peninsula Medical Center,Rectum,16,,-122.3832465,37.5944692
3600,2014,San Mateo,Peninsula Medical Center,Prostate,6,,-122.3832465,37.5944692
3601,2014,San Mateo,Peninsula Medical Center,Pancreas,7,,-122.3832465,37.5944692
3602,2014,San Mateo,Peninsula Medical Center,Lung,16,,-122.3832465,37.5944692
3603,2014,San Mateo,Peninsula Medical Center,Liver,13,,-122.3832465,37.5944692
3604,2014,San Mateo,Peninsula Medical Center,Esophagus,1,,-122.3832465,37.5944692
3605,2014,San Mateo,Peninsula Medical Center,Colon,41,,-122.3832465,37.5944692
3606,2014,San Mateo,Peninsula Medical Center,Breast,263,,-122.3832465,37.5944692
3607,2014,San Mateo,Peninsula Medical Center,Brain,7,,-122.3832465,37.5944692
3608,2014,San Mateo,Peninsula Medical Center,Bladder,2,,-122.3832465,37.5944692
3609,2014,San Mateo,Sequoia Hospital,Stomach,1,,-122.25377,37.48129
3610,2014,San Mateo,Sequoia Hospital,Rectum,5,,-122.25377,37.48129
3611,2014,San Mateo,Sequoia Hospital,Prostate,23,,-122.25377,37.48129
3612,2014,San Mateo,Sequoia Hospital,Lung,6,,-122.25377,37.48129
3613,2014,San Mateo,Sequoia Hospital,Liver,2,,-122.25377,37.48129
3614,2014,San Mateo,Sequoia Hospital,Colon,14,,-122.25377,37.48129
3615,2014,San Mateo,Sequoia Hospital,Breast,31,,-122.25377,37.48129
3616,2014,San Mateo,Sequoia Hospital,Bladder,2,,-122.25377,37.48129
3617,2014,San Mateo,Menlo Park Surgical Hospital,Breast,49,,-122.16212,37.45797
3618,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Colon,1,,-122.22463,37.48967
3619,2014,San Mateo,Kaiser Foundation Hospital – Redwood City,Brain,3,,-122.22463,37.48967
3620,2014,Santa Barbara,Goleta Valley Cottage Hospital,Breast,14,,-119.80929,34.43336
3621,2014,Santa Barbara,Lompoc Valley Medical Center,Rectum,2,,-120.4396497,34.639252
3622,2014,Santa Barbara,Lompoc Valley Medical Center,Colon,13,,-120.4396497,34.639252
3623,2014,Santa Barbara,Lompoc Valley Medical Center,Breast,11,,-120.4396497,34.639252
3624,2014,Santa Barbara,Marian Regional Medical Center,Stomach,1,,-120.41338,34.95198
3625,2014,Santa Barbara,Marian Regional Medical Center,Rectum,3,,-120.41338,34.95198
